epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,3189.48,2.65225,1.42806,2.91154,0.90933,0.86885,0.8996,0.53736,3.14011,1.32487,3.32086,0.0005216,0.0005216,0.0005216
114,3216.71,2.83762,1.40797,2.99686,0.93975,0.88525,0.90813,0.51804,3.16281,1.23818,3.42474,0.0005084,0.0005084,0.0005084
115,3244.95,2.7736,1.42736,3.02885,0.93201,0.89888,0.95261,0.53847,3.1415,1.22191,3.3028,0.0004952,0.0004952,0.0004952
116,3271.45,2.71231,1.32142,2.98039,0.90916,0.90164,0.94262,0.55684,3.03653,1.18674,3.25619,0.000482,0.000482,0.000482
117,3298.92,2.86744,1.40719,3.07232,0.927,0.91803,0.92381,0.50485,3.14889,1.15395,3.48196,0.0004688,0.0004688,0.0004688
118,3324.56,2.61989,1.33578,2.8328,0.94653,0.90164,0.93604,0.53943,3.1625,1.15555,3.30643,0.0004556,0.0004556,0.0004556
119,3351.43,2.85011,1.33582,2.99725,0.95664,0.81967,0.91341,0.55813,3.14418,1.13696,3.27346,0.0004424,0.0004424,0.0004424
120,3378.61,2.71469,1.29682,2.95651,0.93941,0.88525,0.91326,0.53779,3.14947,1.12995,3.3324,0.0004292,0.0004292,0.0004292
121,3403.96,2.69831,1.30884,2.90619,0.95768,0.90164,0.93714,0.53799,3.16329,1.06867,3.29899,0.000416,0.000416,0.000416
122,3432.64,2.74403,1.3286,3.05374,0.92906,0.90164,0.90802,0.55806,3.07897,1.1315,3.33098,0.0004028,0.0004028,0.0004028
123,3459.88,2.49051,1.30143,2.71234,0.94805,0.89754,0.92213,0.55215,3.05298,1.1766,3.34612,0.0003896,0.0003896,0.0003896
124,3486.11,2.69242,1.39365,3.02268,0.91416,0.87292,0.90026,0.52385,3.14291,1.25132,3.42621,0.0003764,0.0003764,0.0003764
125,3513.09,2.69155,1.21765,2.92491,0.94528,0.84961,0.9163,0.52692,3.2241,1.28972,3.45657,0.0003632,0.0003632,0.0003632
126,3539.93,2.69293,1.33634,2.98334,0.89148,0.88525,0.91722,0.53363,3.17614,1.3143,3.46084,0.00035,0.00035,0.00035
127,3566.45,2.55467,1.36598,2.83912,0.94828,0.90173,0.93255,0.52782,3.12281,1.27643,3.36758,0.0003368,0.0003368,0.0003368
128,3592.61,2.76508,1.39708,3.05288,0.94059,0.88525,0.89909,0.5283,3.11339,1.22386,3.34972,0.0003236,0.0003236,0.0003236
129,3619.41,2.56889,1.31243,2.93627,0.9423,0.85246,0.88607,0.51779,3.22099,1.30993,3.41115,0.0003104,0.0003104,0.0003104
130,3646.49,2.58178,1.23661,2.82633,0.9454,0.85154,0.89385,0.52232,3.21175,1.23987,3.4523,0.0002972,0.0002972,0.0002972
131,3673.23,2.60575,1.32425,2.95265,0.94711,0.88075,0.91088,0.54424,3.16468,1.1433,3.52802,0.000284,0.000284,0.000284
132,3701.62,2.47992,1.28108,2.81338,0.93075,0.88137,0.91515,0.55798,3.17096,1.16585,3.41909,0.0002708,0.0002708,0.0002708
133,3728.79,2.56728,1.17019,2.82421,0.91581,0.89171,0.91943,0.56443,3.13502,1.11446,3.35047,0.0002576,0.0002576,0.0002576
134,3750.49,2.47546,1.2461,2.83677,0.94716,0.88157,0.92688,0.55807,3.16573,1.11516,3.37011,0.0002444,0.0002444,0.0002444
135,3778.12,2.4195,1.28162,2.81632,0.96759,0.83607,0.92727,0.54745,3.1716,1.13271,3.41031,0.0002312,0.0002312,0.0002312
136,3805.86,2.55426,1.26392,2.86298,0.91835,0.88525,0.91779,0.52976,3.20563,1.19381,3.41176,0.000218,0.000218,0.000218
137,3832.87,2.42996,1.24441,2.75289,0.92763,0.90164,0.92105,0.53572,3.20612,1.15754,3.41355,0.0002048,0.0002048,0.0002048
138,3859.38,2.54414,1.25083,2.90963,0.93174,0.90164,0.93124,0.54642,3.1547,1.06693,3.39024,0.0001916,0.0001916,0.0001916
139,3887.52,2.59174,1.4477,2.86106,0.92652,0.90164,0.92409,0.54541,3.16276,1.12015,3.33938,0.0001784,0.0001784,0.0001784
140,3914.69,2.48234,1.22777,2.67332,0.91143,0.90164,0.92241,0.543,3.15856,1.18508,3.4046,0.0001652,0.0001652,0.0001652
141,3943.33,2.48281,1.07843,2.94923,0.91729,0.90912,0.9188,0.53438,3.20353,1.18193,3.48075,0.000152,0.000152,0.000152
142,3987.83,2.56209,1.10511,2.93639,0.94731,0.88429,0.90995,0.51836,3.20502,1.18909,3.46881,0.0001388,0.0001388,0.0001388
143,4014.57,2.4004,1.04767,2.86771,0.94404,0.90164,0.91669,0.52033,3.24275,1.17742,3.46339,0.0001256,0.0001256,0.0001256
144,4046.34,2.38994,1.0595,2.8511,0.94783,0.89366,0.91719,0.52377,3.24442,1.14588,3.50216,0.0001124,0.0001124,0.0001124
145,4073.8,2.44253,1.02165,2.92033,0.945,0.88525,0.91116,0.52431,3.26156,1.14522,3.49916,9.92e-05,9.92e-05,9.92e-05
146,4095.32,2.44869,1.0315,2.94724,0.94401,0.88525,0.91096,0.52732,3.24809,1.15935,3.53831,8.6e-05,8.6e-05,8.6e-05
147,4121.91,2.26329,0.96512,2.78046,0.93189,0.88525,0.9122,0.53004,3.23497,1.16103,3.5129,7.28e-05,7.28e-05,7.28e-05
148,4152.38,2.28514,0.99329,2.77319,0.94723,0.88292,0.90928,0.52984,3.22535,1.18688,3.47946,5.96e-05,5.96e-05,5.96e-05
149,4180.25,2.26305,0.99115,2.78013,0.94731,0.88422,0.90861,0.52207,3.22884,1.17976,3.48396,4.64e-05,4.64e-05,4.64e-05
150,4210.9,2.3367,0.95843,2.85753,0.93135,0.88963,0.90737,0.51899,3.23792,1.19643,3.48987,3.32e-05,3.32e-05,3.32e-05
